payment_order_id	Address1	city	state	zip
70910880	915 Center St	Los Angeles	CA	90001
70910956	702 Hickory St	Los Angeles	CA	90001
70911020	961 4th St	New York City	NY	10001
70911035	279 Hickory St	Austin	TX	73301
70911051	24 Wilson St	Atlanta	GA	30301
70911068	654 4th St	Seattle	WA	98101
70911070	8 Chestnut St	Los Angeles	CA	90001
70911103	809 Johnson St	Atlanta	GA	30301
70911139	394 Dogwood St	Atlanta	GA	30301
70911196	365 Madison St	Los Angeles	CA	90001
70911197	495 Ridge St	Boston	MA	2215
70911230	135 Lakeview St	Atlanta	GA	30301
70911232	490 Wilson St	Los Angeles	CA	90001
70911252	127 Highland St	Atlanta	GA	30301
70911261	856 Madison St	Boston	MA	2215
70911319	777 Adams St	San Francisco	CA	94016
70911351	853 Washington St	Atlanta	GA	30301
70911359	35 Lincoln St	Austin	TX	73301
70911369	763 Lake St	San Francisco	CA	94016
70911418	474 6th St	San Francisco	CA	94016
70911451	316 Washington St	New York City	NY	10001
70911555	942 Washington St	Seattle	WA	98101
70911621	394 8th St	Boston	MA	2215
70911663	129 1st St	San Francisco	CA	94016
70911771	92 Lincoln St	San Francisco	CA	94016
70911793	752 Lake St	Portland	OR	97035
70911893	194 Main St	Los Angeles	CA	90001
70911931	406 Highland St	San Francisco	CA	94016
70911971	66 4th St	Seattle	WA	98101
70911972	425 Hill St	Dallas	TX	75001
70911973	128 Elm St	New York City	NY	10001
70911991	203 Meadow St	San Francisco	CA	94016
70912086	498 Main St	Los Angeles	CA	90001
70912122	188 13th St	Atlanta	GA	30301
70912202	820 Elm St	Boston	MA	2215
70912223	688 10th St	New York City	NY	10001
70912250	918 Hickory St	San Francisco	CA	94016
70912373	118 Lake St	Boston	MA	2215
70912424	533 South St	Dallas	TX	75001
70912520	410 1st St	Seattle	WA	98101
70912582	837 Lakeview St	San Francisco	CA	94016
70912620	982 Cedar St	San Francisco	CA	94016
70912706	749 Lincoln St	Boston	MA	2215
70912728	195 Wilson St	Seattle	WA	98101
70912729	170 11th St	San Francisco	CA	94016
70912776	226 Hill St	Dallas	TX	75001
70912923	397 Forest St	Seattle	WA	98101
70912944	146 Johnson St	Los Angeles	CA	90001
70912956	550 4th St	Portland	ME	4101
70913010	961 Church St	Atlanta	GA	30301
70913039	473 West St	San Francisco	CA	94016
70913085	349 West St	Dallas	TX	75001
70913120	349 West St	Dallas	TX	75001
70913127	479 Washington St	New York City	NY	10001
70913128	479 Washington St	New York City	NY	10001
70913227	431 Maple St	New York City	NY	10001
70913294	185 Pine St	Los Angeles	CA	90001
70913296	767 Dogwood St	Dallas	TX	75001
70913334	767 Dogwood St	Dallas	TX	75001
70913464	892 Lake St	Austin	TX	73301
70913574	892 Lake St	Austin	TX	73301
70913715	660 Church St	Los Angeles	CA	90001
70913721	468 Church St	New York City	NY	10001
70913760	596 Lakeview St	San Francisco	CA	94016
70913849	507 River St	New York City	NY	10001
70914001	6 5th St	Boston	MA	2215
70914003	356 Dogwood St	San Francisco	CA	94016
70914064	99 Lake St	Dallas	TX	75001
70914131	786 Ridge St	Austin	TX	73301
70914273	369 8th St	Portland	OR	97035
70914286	384 West St	New York City	NY	10001
70914436	737 Lake St	San Francisco	CA	94016
70914437	417 Forest St	San Francisco	CA	94016
70914444	68 Center St	San Francisco	CA	94016
70914485	165 Madison St	Seattle	WA	98101
70914549	449 Meadow St	Los Angeles	CA	90001
70914789	449 Meadow St	Los Angeles	CA	90001
70914805	509 Walnut St	Los Angeles	CA	90001
70914808	94 Spruce St	San Francisco	CA	94016
70914813	156 Hill St	San Francisco	CA	94016
70914871	614 Hickory St	Seattle	WA	98101
70914879	159 Chestnut St	New York City	NY	10001
70914958	227 Cedar St	Austin	TX	73301
70915039	632 River St	Dallas	TX	75001
70915069	350 12th St	New York City	NY	10001
70915105	473 4th St	San Francisco	CA	94016
70915123	473 4th St	San Francisco	CA	94016
70915137	425 Cedar St	Austin	TX	73301
70915164	395 Cedar St	Los Angeles	CA	90001
70915199	694 Park St	San Francisco	CA	94016
70915205	319 Cherry St	Boston	MA	2215
70915247	865 Lake St	San Francisco	CA	94016
70915275	576 Forest St	Portland	OR	97035
70915277	78 Madison St	Los Angeles	CA	90001
70915278	960 Meadow St	Boston	MA	2215
70915318	711 Center St	Seattle	WA	98101
70915389	900 12th St	New York City	NY	10001
70915394	985 Cedar St	Atlanta	GA	30301
70915404	985 Cedar St	Atlanta	GA	30301
70915529	147 Highland St	San Francisco	CA	94016
70915594	814 14th St	Boston	MA	2215
70915599	440 Johnson St	San Francisco	CA	94016
70915681	527 8th St	New York City	NY	10001
70915707	79 Park St	Seattle	WA	98101
70915711	676 2nd St	San Francisco	CA	94016
70915792	261 Ridge St	Los Angeles	CA	90001
70915983	374 Dogwood St	San Francisco	CA	94016
70916013	145 Chestnut St	Los Angeles	CA	90001
70916238	615 8th St	Boston	MA	2215
70916404	931 13th St	New York City	NY	10001
70916411	18 Main St	Seattle	WA	98101
70916451	670 River St	New York City	NY	10001
70916496	718 Jefferson St	Los Angeles	CA	90001
70916499	341 Walnut St	Seattle	WA	98101
70916574	617 Cedar St	Seattle	WA	98101
70916608	617 Cedar St	Seattle	WA	98101
70916635	589 Jefferson St	San Francisco	CA	94016
70916644	940 2nd St	Los Angeles	CA	90001
70916668	940 2nd St	Los Angeles	CA	90001
70916709	425 Chestnut St	Los Angeles	CA	90001
70916782	686 13th St	Boston	MA	2215
70916788	889 South St	San Francisco	CA	94016
70917117	939 4th St	San Francisco	CA	94016
70917128	87 9th St	Portland	OR	97035
70917296	481 Cedar St	Atlanta	GA	30301
70917326	105 Park St	Los Angeles	CA	90001
70917398	91 14th St	Los Angeles	CA	90001
70917550	505 13th St	San Francisco	CA	94016
70917664	351 Cherry St	Dallas	TX	75001
70917760	856 7th St	Seattle	WA	98101
70917780	900 Hill St	Los Angeles	CA	90001
70917817	713 River St	Portland	ME	4101
70917818	256 Walnut St	Boston	MA	2215
70917925	289 1st St	Austin	TX	73301
70917934	670 7th St	New York City	NY	10001
70917948	779 Willow St	Los Angeles	CA	90001
70918004	625 South St	Boston	MA	2215
70918005	418 Main St	Austin	TX	73301
70918057	872 Cherry St	Seattle	WA	98101
70918155	205 Ridge St	Seattle	WA	98101
70918538	289 Spruce St	Dallas	TX	75001
70918695	443 Lincoln St	San Francisco	CA	94016
70918706	324 Wilson St	San Francisco	CA	94016
70918709	855 Maple St	Atlanta	GA	30301
70918710	840 11th St	San Francisco	CA	94016
70918741	350 Hill St	New York City	NY	10001
70918756	428 7th St	Seattle	WA	98101
70918789	375 14th St	Atlanta	GA	30301
70918863	524 Hickory St	Seattle	WA	98101
70918965	787 2nd St	San Francisco	CA	94016
70919020	53 Cherry St	San Francisco	CA	94016
70919079	258 Ridge St	Dallas	TX	75001
70919128	258 Ridge St	Dallas	TX	75001
70919302	48 8th St	New York City	NY	10001
70919530	932 Dogwood St	San Francisco	CA	94016
70919590	815 Park St	Austin	TX	73301
70919632	181 Center St	Los Angeles	CA	90001
70919677	760 Main St	Atlanta	GA	30301
70919711	821 West St	New York City	NY	10001
70919733	458 Spruce St	Boston	MA	2215
70919761	355 Johnson St	New York City	NY	10001
70919772	955 5th St	Boston	MA	2215
70919811	227 12th St	San Francisco	CA	94016
70919812	938 4th St	Los Angeles	CA	90001
70919814	591 Ridge St	Atlanta	GA	30301
70919857	738 Center St	Los Angeles	CA	90001
70919867	502 West St	New York City	NY	10001
70919927	633 Adams St	Atlanta	GA	30301
70919958	563 Cherry St	Seattle	WA	98101
70919974	143 Cherry St	Los Angeles	CA	90001
70919976	656 Johnson St	Los Angeles	CA	90001
70920095	502 Highland St	San Francisco	CA	94016
70920205	122 Jackson St	Los Angeles	CA	90001
70920206	367 Highland St	Seattle	WA	98101
70920314	849 Lincoln St	Atlanta	GA	30301
70920332	451 10th St	Austin	TX	73301
70920337	915 7th St	Dallas	TX	75001
70920347	936 Dogwood St	Dallas	TX	75001
70920349	858 2nd St	Seattle	WA	98101
70920357	886 13th St	San Francisco	CA	94016
70920435	952 Church St	Portland	OR	97035
70920444	172 Park St	Dallas	TX	75001
70920600	261 Highland St	San Francisco	CA	94016
70920674	863 Jackson St	Austin	TX	73301
70920741	379 Main St	New York City	NY	10001
70920786	208 9th St	New York City	NY	10001
70920788	232 2nd St	New York City	NY	10001
70920883	394 Church St	Seattle	WA	98101
70921044	104 14th St	San Francisco	CA	94016
70921104	799 Main St	Boston	MA	2215
70921107	372 12th St	Los Angeles	CA	90001
70921139	837 Chestnut St	New York City	NY	10001
70921168	35 Church St	Boston	MA	2215
70921297	264 Meadow St	Atlanta	GA	30301
70921307	961 Chestnut St	Boston	MA	2215
70921352	568 Washington St	Los Angeles	CA	90001
70921515	377 West St	Atlanta	GA	30301
70921557	413 8th St	Dallas	TX	75001
70921799	275 12th St	Los Angeles	CA	90001
70921858	641 1st St	Portland	OR	97035
70921859	692 4th St	San Francisco	CA	94016
70921911	521 Maple St	Los Angeles	CA	90001
70921919	725 Walnut St	Seattle	WA	98101
70921921	545 9th St	New York City	NY	10001
70921993	741 Willow St	San Francisco	CA	94016
70922045	34 River St	San Francisco	CA	94016
70922234	181 4th St	San Francisco	CA	94016
70922373	118 11th St	Austin	TX	73301
70922423	634 South St	San Francisco	CA	94016
70922804	773 Johnson St	Austin	TX	73301
70922864	773 Lake St	Dallas	TX	75001
70923039	84 Pine St	Dallas	TX	75001
70923062	330 Highland St	San Francisco	CA	94016
70923074	182 Center St	New York City	NY	10001
70923216	128 South St	Austin	TX	73301
70923270	824 Jefferson St	Seattle	WA	98101
70923271	324 West St	New York City	NY	10001
70923313	699 6th St	Los Angeles	CA	90001
70923620	184 River St	Dallas	TX	75001
70923689	469 Washington St	New York City	NY	10001
70923701	529 Lake St	Seattle	WA	98101
70923705	787 Ridge St	San Francisco	CA	94016
70923824	500 1st St	Atlanta	GA	30301
70923893	84 Johnson St	San Francisco	CA	94016
70924156	959 Maple St	Portland	OR	97035
70924221	824 9th St	Dallas	TX	75001
70924295	300 West St	Dallas	TX	75001
70924336	49 Lake St	Seattle	WA	98101
70924337	569 South St	Atlanta	GA	30301
70924370	101 Spruce St	Boston	MA	2215
70924373	640 Main St	Dallas	TX	75001
70924509	36 North St	Los Angeles	CA	90001
70924629	36 North St	Los Angeles	CA	90001
70924801	162 Lincoln St	Boston	MA	2215
70924935	279 Spruce St	San Francisco	CA	94016
70924989	492 Sunset St	Los Angeles	CA	90001
70925227	49 Cherry St	Los Angeles	CA	90001
70925236	297 Church St	Seattle	WA	98101
70925242	746 Chestnut St	Los Angeles	CA	90001
70925258	916 Forest St	San Francisco	CA	94016
70925389	658 Sunset St	Boston	MA	2215
70925398	257 West St	Portland	OR	97035
70925484	721 West St	Austin	TX	73301
70925578	343 Lakeview St	Los Angeles	CA	90001
70925937	683 Chestnut St	San Francisco	CA	94016
70925980	645 11th St	Portland	OR	97035
70925982	359 2nd St	San Francisco	CA	94016
70926014	554 Cherry St	Los Angeles	CA	90001
70926046	840 Jackson St	Seattle	WA	98101
70926052	474 Hill St	Austin	TX	73301
70926055	286 Highland St	San Francisco	CA	94016
70926117	902 Sunset St	New York City	NY	10001
70926125	808 Dogwood St	Dallas	TX	75001
70926129	116 Cedar St	Seattle	WA	98101
70926228	167 Main St	Los Angeles	CA	90001
70926474	167 Main St	Los Angeles	CA	90001
70926604	568 Meadow St	Portland	OR	97035
70926636	532 Cedar St	Los Angeles	CA	90001
70926664	549 North St	Los Angeles	CA	90001
70926668	537 9th St	Dallas	TX	75001
70926697	651 Cedar St	Los Angeles	CA	90001
70926699	659 Dogwood St	Los Angeles	CA	90001
70926700	864 1st St	Los Angeles	CA	90001
70926704	864 1st St	Los Angeles	CA	90001
70926722	942 14th St	Portland	OR	97035
70926740	860 River St	Los Angeles	CA	90001
70926754	92 Spruce St	Portland	OR	97035
70926817	538 Lakeview St	Seattle	WA	98101
70926843	709 Spruce St	New York City	NY	10001
70926894	410 Maple St	Seattle	WA	98101
70926931	138 5th St	Boston	MA	2215
70927027	215 Cherry St	New York City	NY	10001
70927028	683 Cedar St	Seattle	WA	98101
70927029	797 6th St	New York City	NY	10001
70927039	921 Lake St	Dallas	TX	75001
70927112	38 Jackson St	Los Angeles	CA	90001
70927126	63 Forest St	San Francisco	CA	94016
70927215	581 Sunset St	San Francisco	CA	94016
70927327	410 Willow St	Seattle	WA	98101
70927337	508 12th St	Portland	OR	97035
70927383	427 Hickory St	Los Angeles	CA	90001
70927397	578 Lake St	Portland	ME	4101
70927419	787 Wilson St	Los Angeles	CA	90001
70927442	103 Ridge St	Los Angeles	CA	90001
70927614	217 South St	San Francisco	CA	94016
70927709	328 Lincoln St	Los Angeles	CA	90001
70927864	961 2nd St	Austin	TX	73301
70927968	26 Highland St	Los Angeles	CA	90001
70927997	511 Highland St	Los Angeles	CA	90001
70928074	10 River St	Los Angeles	CA	90001
70928118	139 Church St	New York City	NY	10001
70928224	283 Hickory St	New York City	NY	10001
70928308	447 Forest St	San Francisco	CA	94016
70928334	544 Lincoln St	Boston	MA	2215
70928358	408 2nd St	Dallas	TX	75001
70928479	913 Madison St	Seattle	WA	98101
70928506	157 Wilson St	Portland	OR	97035
70928612	643 12th St	Portland	OR	97035
70928630	661 13th St	Los Angeles	CA	90001
70928632	84 Hickory St	Portland	OR	97035
70928641	743 13th St	Los Angeles	CA	90001
70928720	837 South St	Los Angeles	CA	90001
70928903	727 Maple St	New York City	NY	10001
70929011	630 1st St	San Francisco	CA	94016
70929208	949 14th St	Los Angeles	CA	90001
70929307	96 13th St	Portland	OR	97035
70929465	967 Pine St	Atlanta	GA	30301
70929502	298 Hill St	Seattle	WA	98101
70929730	919 Jefferson St	Los Angeles	CA	90001
70929815	591 5th St	Portland	OR	97035
70929942	342 Ridge St	Portland	OR	97035
70930153	664 Pine St	Seattle	WA	98101
70930211	169 Main St	Boston	MA	2215
70930235	71 Jackson St	Austin	TX	73301
70930503	340 Maple St	Los Angeles	CA	90001
70930713	288 Chestnut St	Atlanta	GA	30301
70930714	522 2nd St	Los Angeles	CA	90001
70930828	522 2nd St	Los Angeles	CA	90001
70930855	130 1st St	Boston	MA	2215
70930882	9 Highland St	Boston	MA	2215
70930885	672 Hickory St	Los Angeles	CA	90001
70930915	672 Hickory St	Los Angeles	CA	90001
70930917	805 Jackson St	New York City	NY	10001
70930935	358 14th St	San Francisco	CA	94016
70931008	87 Madison St	San Francisco	CA	94016
70931080	179 Lake St	Seattle	WA	98101
70931151	708 Cedar St	Austin	TX	73301
70931224	257 14th St	Austin	TX	73301
70931246	33 Church St	Dallas	TX	75001
70931376	820 Jefferson St	Dallas	TX	75001
70931437	605 Madison St	Seattle	WA	98101
70931482	774 Wilson St	Atlanta	GA	30301
70931587	237 Wilson St	Boston	MA	2215
70931674	94 Sunset St	New York City	NY	10001
70931675	200 10th St	Seattle	WA	98101
70931676	575 8th St	Los Angeles	CA	90001
70931678	634 Wilson St	San Francisco	CA	94016
70931721	966 Wilson St	Los Angeles	CA	90001
70931755	393 River St	Portland	ME	4101
70931893	582 14th St	Los Angeles	CA	90001
70931938	582 14th St	Los Angeles	CA	90001
70931950	441 Lincoln St	Atlanta	GA	30301
70932043	925 River St	San Francisco	CA	94016
70932181	837 Wilson St	San Francisco	CA	94016
70932299	559 7th St	Boston	MA	2215
70932300	82 Forest St	San Francisco	CA	94016
70932339	82 Forest St	San Francisco	CA	94016
70932502	29 Washington St	San Francisco	CA	94016
70932650	744 Chestnut St	Los Angeles	CA	90001
70932683	678 Park St	New York City	NY	10001
70932715	151 Spruce St	Boston	MA	2215
70932736	817 Cedar St	Dallas	TX	75001
70932742	130 Jefferson St	San Francisco	CA	94016
70932756	364 Cedar St	Atlanta	GA	30301
70932781	895 Hickory St	New York City	NY	10001
70932815	29 Center St	Boston	MA	2215
70932865	11 Park St	Atlanta	GA	30301
70932869	31 Spruce St	New York City	NY	10001
70932930	183 Willow St	Los Angeles	CA	90001
70933185	360 Johnson St	Boston	MA	2215
70933218	89 Walnut St	San Francisco	CA	94016
70933324	129 7th St	Los Angeles	CA	90001
70933332	605 Washington St	Los Angeles	CA	90001
70933372	105 2nd St	Los Angeles	CA	90001
70933425	462 Church St	Atlanta	GA	30301
70933577	911 2nd St	Seattle	WA	98101
70933631	410 Main St	Portland	OR	97035
70933776	558 Pine St	Austin	TX	73301
70933778	189 Washington St	New York City	NY	10001
70933895	189 Washington St	New York City	NY	10001
70933902	931 Madison St	Seattle	WA	98101
70934020	972 8th St	Los Angeles	CA	90001
70934081	692 12th St	Los Angeles	CA	90001
70934108	835 11th St	San Francisco	CA	94016
70934185	444 Ridge St	Atlanta	GA	30301
70934262	829 11th St	Seattle	WA	98101
70934302	686 1st St	Los Angeles	CA	90001
70934468	Price Each	Purchase	Address	Address
70934478	289 Hill St	Dallas	TX	75001
70934500	359 Lake St	Seattle	WA	98101
70934501	192 Lincoln St	Portland	ME	4101
70934504	209 Maple St	Portland	OR	97035
70934508	995 Pine St	New York City	NY	10001
70934642	760 12th St	Dallas	TX	75001
70934643	665 Highland St	Seattle	WA	98101
70934695	845 Walnut St	San Francisco	CA	94016
70934696	452 Hickory St	Dallas	TX	75001
70934738	387 Lincoln St	New York City	NY	10001
70934811	315 Meadow St	Portland	OR	97035
70934905	358 Center St	San Francisco	CA	94016
70935039	358 Center St	San Francisco	CA	94016
70935045	435 9th St	Boston	MA	2215
70935256	118 1st St	Los Angeles	CA	90001
70935294	513 7th St	Boston	MA	2215
70935362	47 2nd St	Los Angeles	CA	90001
70935384	747 Madison St	San Francisco	CA	94016
70935397	175 Ridge St	Boston	MA	2215
70935432	889 Elm St	Los Angeles	CA	90001
70935474	493 Elm St	Dallas	TX	75001
70935510	244 South St	Seattle	WA	98101
70935511	951 Washington St	Boston	MA	2215
70935568	776 Sunset St	Los Angeles	CA	90001
70935603	966 4th St	Seattle	WA	98101
70935644	304 11th St	Portland	OR	97035
70935659	272 Washington St	Los Angeles	CA	90001
70935788	693 Cherry St	Los Angeles	CA	90001
70935792	488 Spruce St	Austin	TX	73301
70935800	488 Spruce St	Austin	TX	73301
70936130	212 West St	Los Angeles	CA	90001
70936196	377 11th St	San Francisco	CA	94016
70936215	544 Hickory St	Los Angeles	CA	90001
70936275	461 River St	San Francisco	CA	94016
70936310	187 4th St	San Francisco	CA	94016
70936336	616 8th St	Boston	MA	2215
70936342	865 Ridge St	Boston	MA	2215
70936373	563 Church St	Atlanta	GA	30301
70936385	808 6th St	Atlanta	GA	30301
70936388	123 Lake St	Boston	MA	2215
70936438	789 Walnut St	San Francisco	CA	94016
70936441	293 Lakeview St	San Francisco	CA	94016
70936485	293 Lakeview St	San Francisco	CA	94016
70936582	965 Chestnut St	Boston	MA	2215
70936591	444 12th St	Boston	MA	2215
70936619	908 Washington St	San Francisco	CA	94016
70936792	135 Adams St	Los Angeles	CA	90001
70936793	554 West St	New York City	NY	10001
